Timestamp,Environment,Camera_Count,Resolution,Target_FPS,Motion_Factor,Total_CPU,Core0_CPU,Core1_CPU,Core2_CPU,Core3_CPU,RAM_Used_MB,SoC_Temp,CPU_Freq,Throttled_State,IO_Wait,Actual_FPS,Drops
2026-07-07 14:18:38,unknown,1,160x120,30,0,20.8,24.8,16.5,20.6,21.7,3003.6,55.5,1800.0,throttled=0x0,0.0,0.0,296
2026-07-07 14:18:39,unknown,1,160x120,30,0,23.3,34.1,22.5,17.3,18.4,3003.6,55.02,1800.0,throttled=0x0,0.0,0.0,297
2026-07-07 14:18:40,unknown,1,160x120,30,0,25.9,40.0,18.9,17.0,22.3,3002.9,55.02,1800.0,throttled=0x0,0.0,0.0,298
2026-07-07 14:18:41,unknown,1,160x120,30,0,22.8,25.7,18.3,19.2,27.1,3003.8,55.02,1800.0,throttled=0x0,0.0,0.0,299
2026-07-07 14:18:42,unknown,1,160x120,30,0,31.3,31.3,27.6,24.3,42.9,3003.4,55.02,1800.0,throttled=0x0,0.0,0.0,300
2026-07-07 14:18:43,unknown,1,160x120,30,0,19.8,20.0,20.0,16.2,21.9,3003.4,55.02,1800.0,throttled=0x0,0.0,0.0,301
2026-07-07 14:18:44,unknown,1,160x120,30,0,18.8,22.2,14.6,21.7,18.4,3003.1,55.02,1800.0,throttled=0x0,0.0,0.0,302
2026-07-07 14:18:45,unknown,1,160x120,30,0,39.9,35.8,42.7,45.7,33.7,3002.9,55.02,1800.0,throttled=0x0,0.0,0.0,303
2026-07-07 14:18:46,unknown,1,160x120,30,0,26.8,29.1,22.4,28.2,28.3,3004.1,55.99,1800.0,throttled=0x0,0.2,0.0,304
2026-07-07 14:18:47,unknown,1,160x120,30,0,25.2,28.9,26.9,23.6,21.2,3004.3,54.53,1000.0,throttled=0x0,0.0,0.0,305
2026-07-07 14:18:48,unknown,1,160x120,30,0,21.2,22.5,19.3,25.7,18.9,3004.3,55.5,1800.0,throttled=0x0,0.0,0.0,306
2026-07-07 14:18:49,unknown,1,160x120,30,0,20.8,25.3,16.8,21.9,17.9,3004.3,55.5,1800.0,throttled=0x0,0.0,0.0,307
2026-07-07 14:18:50,unknown,1,160x120,30,0,22.2,22.2,21.4,25.7,19.6,3005.2,55.5,1800.0,throttled=0x0,0.5,0.0,308
2026-07-07 14:18:52,unknown,1,160x120,30,0,20.7,26.0,18.3,19.2,19.8,3005.6,56.48,1800.0,throttled=0x0,0.0,0.0,309
2026-07-07 14:18:53,unknown,1,160x120,30,0,22.4,28.7,20.6,19.6,20.2,3005.1,55.99,1100.0,throttled=0x0,0.0,0.0,310
2026-07-07 14:18:54,unknown,1,160x120,30,0,21.1,27.7,25.7,17.0,15.2,3005.1,56.48,1800.0,throttled=0x0,0.0,0.0,311
2026-07-07 14:18:55,unknown,1,160x120,30,0,18.3,20.6,17.8,13.9,18.6,3005.1,55.99,1800.0,throttled=0x0,0.0,0.0,312
2026-07-07 14:18:56,unknown,1,160x120,30,0,23.8,29.0,22.5,23.8,23.6,3006.2,55.99,1800.0,throttled=0x0,0.0,0.0,313
2026-07-07 14:18:57,unknown,1,160x120,30,0,21.0,24.2,19.6,20.2,17.6,3006.5,55.02,1800.0,throttled=0x0,0.0,0.0,314
2026-07-07 14:18:58,unknown,1,160x120,30,0,20.5,28.0,17.8,20.6,15.7,3006.5,55.99,1800.0,throttled=0x0,0.0,0.0,315
2026-07-07 14:18:59,unknown,1,160x120,30,0,21.3,21.4,20.4,22.1,22.2,3006.5,55.5,1800.0,throttled=0x0,0.0,0.0,316
2026-07-07 14:19:00,unknown,1,160x120,30,0,20.6,18.3,14.1,23.6,25.7,3006.5,55.5,1800.0,throttled=0x0,0.0,0.0,317
2026-07-07 14:19:01,unknown,1,160x120,30,0,21.1,21.9,21.0,20.6,20.2,3008.2,55.99,1800.0,throttled=0x0,0.0,0.0,318
2026-07-07 14:19:02,unknown,1,160x120,30,0,20.0,18.8,18.3,18.1,24.0,3009.7,55.02,1800.0,throttled=0x0,0.0,0.0,319
2026-07-07 14:19:03,unknown,1,160x120,30,0,21.2,23.2,18.0,24.5,20.0,3008.7,55.5,1800.0,throttled=0x0,0.0,0.0,320
2026-07-07 14:19:04,unknown,1,160x120,30,0,20.5,20.4,21.8,20.0,19.0,3008.7,56.48,1800.0,throttled=0x0,0.0,0.0,321
2026-07-07 14:19:05,unknown,1,160x120,30,0,17.7,17.5,20.6,15.7,18.6,3007.1,56.48,1800.0,throttled=0x0,0.0,0.0,322
2026-07-07 14:19:06,unknown,1,160x120,30,0,24.3,33.7,22.9,22.1,17.6,3008.0,55.5,1800.0,throttled=0x0,0.0,0.0,323
2026-07-07 14:19:07,unknown,1,160x120,30,0,20.7,30.6,13.6,22.5,15.2,3007.2,55.5,1800.0,throttled=0x0,0.0,0.0,324
2026-07-07 14:19:08,unknown,1,160x120,30,0,26.0,42.1,24.3,18.9,14.9,3006.4,55.5,1800.0,throttled=0x0,0.4,0.0,325
2026-07-07 14:19:09,unknown,1,160x120,30,0,26.0,39.7,24.1,19.6,18.3,3006.2,55.02,1800.0,throttled=0x0,0.0,0.0,326
2026-07-07 14:19:11,unknown,1,160x120,30,0,21.8,21.4,20.8,21.0,24.8,3008.2,55.5,1800.0,throttled=0x0,0.0,0.0,327
2026-07-07 14:19:12,unknown,1,160x120,30,0,20.1,21.1,20.2,17.9,22.0,3008.4,55.99,1800.0,throttled=0x0,0.0,0.0,328
2026-07-07 14:19:13,unknown,1,160x120,30,0,21.0,25.3,18.1,19.8,21.0,3008.6,55.99,1800.0,throttled=0x0,0.0,0.0,329
2026-07-07 14:19:14,unknown,1,160x120,30,0,33.5,29.8,32.0,36.2,35.0,3007.9,56.48,1800.0,throttled=0x0,0.0,0.0,330
2026-07-07 14:19:15,unknown,1,160x120,30,0,40.2,44.4,39.2,39.7,37.0,3008.7,55.02,1800.0,throttled=0x0,0.0,0.0,331
2026-07-07 14:19:16,unknown,1,160x120,30,0,22.0,30.0,19.2,16.2,23.9,3009.2,55.5,1800.0,throttled=0x0,0.0,0.0,332
2026-07-07 14:19:17,unknown,1,160x120,30,0,19.4,24.0,14.6,18.6,20.4,3008.3,55.5,1800.0,throttled=0x0,0.0,0.0,333
2026-07-07 14:19:18,unknown,1,160x120,30,0,19.3,18.9,15.8,20.4,21.2,3007.2,55.5,1800.0,throttled=0x0,0.0,0.0,334
2026-07-07 14:19:19,unknown,1,160x120,30,0,24.6,30.1,21.9,25.0,21.8,3006.9,56.48,1800.0,throttled=0x0,0.0,0.0,335
2026-07-07 14:19:20,unknown,1,160x120,30,0,21.2,28.8,14.3,17.0,25.0,3006.5,55.99,1800.0,throttled=0x0,0.0,0.0,336
2026-07-07 14:19:21,unknown,1,160x120,30,0,24.0,30.7,23.1,17.5,23.3,3007.2,55.02,1800.0,throttled=0x0,0.2,0.0,337
2026-07-07 14:19:22,unknown,1,160x120,30,0,20.3,21.0,14.7,23.8,22.2,3006.8,56.48,1800.0,throttled=0x0,0.0,0.0,338
2026-07-07 14:19:23,unknown,1,160x120,30,0,17.5,21.9,15.4,12.9,21.0,3006.7,55.99,1800.0,throttled=0x0,0.0,0.0,339
2026-07-07 14:19:24,unknown,1,160x120,30,0,19.9,31.4,16.3,15.0,16.8,3006.7,56.48,1200.0,throttled=0x0,0.0,0.0,340
2026-07-07 14:19:26,unknown,1,160x120,30,0,24.7,28.4,26.2,21.9,22.6,3008.1,55.5,1800.0,throttled=0x0,0.0,0.0,341
2026-07-07 14:19:27,unknown,1,160x120,30,0,20.8,22.0,13.9,21.4,23.6,3008.2,55.02,1800.0,throttled=0x0,0.0,0.0,342
2026-07-07 14:19:28,unknown,1,160x120,30,0,18.4,18.1,17.5,23.8,16.2,3007.9,55.99,1800.0,throttled=0x0,0.0,0.0,343
2026-07-07 14:19:29,unknown,1,160x120,30,0,30.7,38.4,38.2,20.8,24.8,3007.8,56.48,1800.0,throttled=0x0,0.0,0.0,344
2026-07-07 14:19:30,unknown,1,160x120,30,0,26.1,28.9,21.6,27.4,27.2,3010.2,55.5,1800.0,throttled=0x0,0.2,0.0,345
2026-07-07 14:19:31,unknown,1,160x120,30,0,28.9,33.3,27.4,22.6,31.4,3019.6,55.99,1800.0,throttled=0x0,0.0,0.0,346
2026-07-07 14:19:32,unknown,1,160x120,30,0,49.0,55.0,45.8,48.1,47.1,3020.9,55.5,1800.0,throttled=0x0,0.0,0.0,347
2026-07-07 14:19:33,unknown,1,160x120,30,0,40.2,42.6,36.3,41.7,40.2,2972.1,55.99,1800.0,throttled=0x0,0.0,0.0,348
2026-07-07 14:19:34,unknown,1,160x120,30,0,16.6,17.0,14.3,13.5,21.9,2968.9,55.5,1800.0,throttled=0x0,0.0,0.0,349
2026-07-07 14:19:35,unknown,1,160x120,30,0,38.8,38.8,38.5,42.1,35.5,2968.2,57.45,1800.0,throttled=0x0,0.0,0.0,350
2026-07-07 14:19:36,unknown,1,160x120,30,0,44.4,55.8,39.4,39.2,42.6,2968.7,56.97,1800.0,throttled=0x0,0.0,0.0,351
2026-07-07 14:19:37,unknown,1,160x120,30,0,63.1,72.3,59.4,59.8,59.8,2975.8,57.45,1800.0,throttled=0x0,0.0,0.0,352
2026-07-07 14:19:38,unknown,1,160x120,30,0,70.1,80.6,61.8,70.5,65.2,2980.0,56.97,1800.0,throttled=0x0,0.0,0.0,353
2026-07-07 14:19:40,unknown,1,160x120,30,0,42.8,39.4,41.7,56.3,33.9,2984.7,55.99,1800.0,throttled=0x0,0.5,0.0,354
2026-07-07 14:19:41,unknown,1,160x120,30,0,60.6,94.5,56.0,43.5,47.6,2983.2,56.97,1800.0,throttled=0x0,2.2,0.0,355
2026-07-07 14:19:42,unknown,1,160x120,30,0,70.1,65.0,61.5,90.0,64.5,2987.0,58.43,1800.0,throttled=0x0,3.7,0.0,356
2026-07-07 14:19:43,unknown,1,160x120,30,0,89.7,84.6,84.8,97.2,92.5,2998.1,58.91,1800.0,throttled=0x0,3.0,0.0,357
2026-07-07 14:19:44,unknown,1,160x120,30,0,85.9,88.8,83.3,77.8,92.7,3015.3,58.91,1800.0,throttled=0x0,0.0,0.0,358
2026-07-07 14:19:45,unknown,1,160x120,30,0,64.0,53.9,49.5,55.7,96.3,3041.1,57.94,1800.0,throttled=0x0,0.0,0.0,359
2026-07-07 14:19:46,unknown,1,160x120,30,0,74.7,73.6,62.4,66.4,95.4,3052.3,58.91,1800.0,throttled=0x0,0.2,0.0,360
2026-07-07 14:19:47,unknown,1,160x120,30,0,78.2,76.6,67.8,68.2,98.3,3064.7,57.94,1800.0,throttled=0x0,0.0,0.0,361
2026-07-07 14:19:49,unknown,1,160x120,30,0,76.2,97.3,66.3,67.6,72.2,3067.1,59.4,1800.0,throttled=0x0,0.2,0.0,362
2026-07-07 14:19:50,unknown,1,160x120,30,0,92.7,95.5,93.9,92.0,89.3,3075.5,59.4,1800.0,throttled=0x0,0.0,0.0,363
2026-07-07 14:19:51,unknown,1,160x120,30,0,92.1,90.7,91.1,91.0,96.5,3088.2,58.91,1800.0,throttled=0x0,0.0,0.0,364
2026-07-07 14:19:52,unknown,1,160x120,30,0,92.0,89.3,93.2,87.8,99.1,3120.4,60.37,1800.0,throttled=0x0,0.2,0.0,365
2026-07-07 14:19:53,unknown,1,160x120,30,0,76.4,89.3,78.6,68.7,67.8,3126.0,61.35,1800.0,throttled=0x0,0.7,0.0,366
2026-07-07 14:19:54,unknown,1,160x120,30,0,77.5,90.6,65.7,73.8,79.4,3122.0,60.37,1800.0,throttled=0x0,0.0,0.0,367
2026-07-07 14:19:55,unknown,1,160x120,30,0,89.1,92.2,91.2,88.3,85.1,3113.3,61.35,1800.0,throttled=0x0,0.0,0.0,368
2026-07-07 14:19:56,unknown,1,160x120,30,0,65.0,68.6,55.0,74.3,61.1,3124.2,60.37,1800.0,throttled=0x0,1.4,0.0,369
2026-07-07 14:19:58,unknown,1,160x120,30,0,68.9,64.4,60.0,61.5,90.5,3134.1,60.37,1800.0,throttled=0x0,0.7,0.0,370
2026-07-07 14:19:59,unknown,1,160x120,30,0,74.4,87.3,60.2,73.8,74.3,3124.9,59.4,1800.0,throttled=0x0,5.6,0.0,371
2026-07-07 14:20:00,unknown,1,160x120,30,0,75.9,72.3,66.1,69.1,97.6,3126.7,61.35,1800.0,throttled=0x0,0.2,0.0,372
2026-07-07 14:20:01,unknown,1,160x120,30,0,64.1,55.1,48.0,50.9,100.0,3132.1,59.4,1800.0,throttled=0x0,0.5,0.0,373
2026-07-07 14:20:02,unknown,1,160x120,30,0,50.0,34.0,34.0,30.1,100.0,3142.5,59.4,1800.0,throttled=0x0,0.0,0.0,374
2026-07-07 14:20:03,unknown,1,160x120,30,0,80.0,92.4,76.3,76.5,74.8,3155.7,61.35,1800.0,throttled=0x0,2.6,0.0,375
2026-07-07 14:20:04,unknown,1,160x120,30,0,76.5,74.7,85.4,71.6,74.0,3143.6,60.37,1800.0,throttled=0x0,3.3,0.0,376
2026-07-07 14:20:06,unknown,1,160x120,30,0,63.9,67.8,64.7,58.5,64.7,3074.2,61.35,1800.0,throttled=0x0,2.8,0.0,377
2026-07-07 14:20:07,unknown,1,160x120,30,0,74.0,86.0,66.7,69.7,71.9,3071.0,60.86,1800.0,throttled=0x0,0.0,0.0,378
2026-07-07 14:20:08,unknown,1,160x120,30,0,58.2,64.2,59.6,56.5,50.0,3072.2,61.84,1800.0,throttled=0x0,5.6,0.0,379
2026-07-07 14:20:09,unknown,1,160x120,30,0,54.0,74.3,44.2,54.3,45.0,3076.6,61.35,1800.0,throttled=0x0,5.4,0.0,380
2026-07-07 14:20:10,unknown,1,160x120,30,0,75.8,73.5,63.4,93.5,70.9,3072.7,60.86,1800.0,throttled=0x0,0.2,0.0,381
2026-07-07 14:20:11,unknown,1,160x120,30,0,74.4,94.5,64.3,70.8,67.6,3064.9,60.37,1800.0,throttled=0x0,0.5,0.0,382
2026-07-07 14:20:12,unknown,1,160x120,30,0,67.9,60.7,90.0,59.3,61.6,3080.5,60.86,1800.0,throttled=0x0,0.0,0.0,383
2026-07-07 14:20:13,unknown,1,160x120,30,0,75.3,80.2,74.6,78.9,67.6,3074.5,62.32,1800.0,throttled=0x0,4.4,0.0,384
2026-07-07 14:20:14,unknown,1,160x120,30,0,52.7,47.9,44.8,81.0,35.8,3066.1,60.37,1800.0,throttled=0x0,31.8,0.0,385
2026-07-07 14:20:16,unknown,1,160x120,30,0,74.4,86.9,67.0,74.1,72.0,3068.0,61.35,1800.0,throttled=0x0,5.0,0.0,386
2026-07-07 14:20:17,unknown,1,160x120,30,0,65.8,62.0,94.6,55.0,50.5,3062.9,61.84,1800.0,throttled=0x0,0.0,0.0,387
2026-07-07 14:20:18,unknown,1,160x120,30,0,77.1,71.2,75.7,88.3,72.3,3067.4,60.86,1800.0,throttled=0x0,0.2,0.0,388
2026-07-07 14:20:19,unknown,1,160x120,30,0,37.0,38.5,37.7,35.5,37.4,3066.8,59.89,1800.0,throttled=0x0,0.0,0.0,389
2026-07-07 14:20:20,unknown,1,160x120,30,0,42.6,49.0,40.2,39.6,41.7,3067.1,60.86,1800.0,throttled=0x0,0.0,0.0,390
2026-07-07 14:20:21,unknown,1,160x120,30,0,45.5,49.1,47.8,41.1,44.7,3067.2,60.37,1800.0,throttled=0x0,0.0,0.0,391
2026-07-07 14:20:22,unknown,1,160x120,30,0,34.3,40.2,29.1,35.2,32.4,3060.3,60.86,1800.0,throttled=0x0,0.0,0.0,392
2026-07-07 14:20:23,unknown,1,160x120,30,0,24.6,29.9,22.4,22.4,24.3,3040.7,60.37,1800.0,throttled=0x0,0.0,0.0,393
2026-07-07 14:20:24,unknown,1,160x120,30,0,49.1,57.1,47.1,42.2,50.0,3029.7,58.43,1800.0,throttled=0x0,0.2,0.0,394
2026-07-07 14:20:25,unknown,1,160x120,30,0,65.6,70.9,58.0,68.9,64.7,3033.6,59.89,1800.0,throttled=0x0,0.2,0.0,395
2026-07-07 14:20:26,unknown,1,160x120,30,0,79.8,83.8,83.9,76.1,76.3,3038.7,60.86,1800.0,throttled=0x0,1.6,0.0,396
2026-07-07 14:20:28,unknown,1,160x120,30,0,72.0,71.8,67.3,78.9,70.4,3040.5,61.35,1800.0,throttled=0x0,3.9,0.0,397
2026-07-07 14:20:29,unknown,1,160x120,30,0,73.2,75.7,70.5,72.8,71.2,3040.1,61.84,1800.0,throttled=0x0,0.9,0.0,398
2026-07-07 14:20:30,unknown,1,160x120,30,0,81.1,82.1,76.8,83.1,82.8,3040.6,61.84,1800.0,throttled=0x0,0.7,0.0,399
2026-07-07 14:20:31,unknown,1,160x120,30,0,74.9,75.5,68.5,85.6,71.4,3042.2,61.84,1800.0,throttled=0x0,0.7,0.0,400
2026-07-07 14:20:32,unknown,1,160x120,30,0,68.9,69.6,52.4,95.4,56.6,3039.7,61.84,1800.0,throttled=0x0,0.0,0.0,401
2026-07-07 14:20:33,unknown,1,160x120,30,0,71.3,67.6,64.8,87.6,64.4,3041.7,61.35,1800.0,throttled=0x0,0.9,0.0,402
2026-07-07 14:20:34,unknown,1,160x120,30,0,44.4,48.1,50.0,41.9,38.7,3044.1,61.84,1800.0,throttled=0x0,0.0,0.0,403
2026-07-07 14:20:35,unknown,1,160x120,30,0,68.0,74.2,63.6,67.3,63.9,3045.8,61.35,1800.0,throttled=0x0,0.0,0.0,404
2026-07-07 14:20:36,unknown,1,160x120,30,0,51.6,60.6,45.5,53.8,46.5,3048.6,61.35,1800.0,throttled=0x0,0.0,0.0,405
2026-07-07 14:20:37,unknown,1,160x120,30,0,47.5,56.4,37.6,49.1,45.8,3047.6,60.37,1800.0,throttled=0x0,0.0,0.0,406
2026-07-07 14:20:38,unknown,1,160x120,30,0,71.4,75.5,79.4,61.0,69.9,3030.6,62.32,1800.0,throttled=0x0,0.0,0.0,407
2026-07-07 14:20:39,unknown,1,160x120,30,0,30.9,27.8,33.6,29.6,31.4,3035.1,61.35,1800.0,throttled=0x0,0.0,0.0,408
2026-07-07 14:20:41,unknown,1,160x120,30,0,21.6,20.8,21.8,18.4,24.3,3037.5,60.37,1800.0,throttled=0x0,0.0,0.0,409
2026-07-07 14:20:42,unknown,1,160x120,30,0,23.4,24.2,28.3,21.4,20.2,3038.2,60.37,1800.0,throttled=0x0,0.0,0.0,410
2026-07-07 14:20:43,unknown,1,160x120,30,0,19.7,19.4,13.7,21.6,22.3,3039.9,59.4,1800.0,throttled=0x0,0.0,0.0,411
2026-07-07 14:20:44,unknown,1,160x120,30,0,30.2,25.8,31.1,31.4,35.3,3031.3,58.43,1800.0,throttled=0x0,0.7,0.0,412
2026-07-07 14:20:45,unknown,1,160x120,30,0,24.8,30.7,21.0,26.2,20.2,3031.7,60.37,1800.0,throttled=0x0,0.0,0.0,413
2026-07-07 14:20:46,unknown,1,160x120,30,0,35.8,31.9,40.8,37.1,32.7,3036.7,60.37,1800.0,throttled=0x0,4.2,0.0,414
2026-07-07 14:20:47,unknown,1,160x120,30,0,50.6,73.6,40.2,50.0,37.5,3037.6,60.37,1800.0,throttled=0x0,4.2,0.0,415
2026-07-07 14:20:48,unknown,1,160x120,30,0,50.2,64.4,42.3,40.0,53.5,3031.6,59.89,1800.0,throttled=0x0,0.0,0.0,416
2026-07-07 14:20:49,unknown,1,160x120,30,0,53.9,59.6,42.5,60.2,53.8,3033.5,59.4,1800.0,throttled=0x0,0.0,0.0,417
2026-07-07 14:20:50,unknown,1,160x120,30,0,33.1,28.3,37.7,37.1,28.8,3037.6,59.89,1800.0,throttled=0x0,0.0,0.0,418
2026-07-07 14:20:51,unknown,1,160x120,30,0,47.9,52.0,47.0,44.6,47.6,3040.3,60.86,1800.0,throttled=0x0,0.0,0.0,419
2026-07-07 14:20:52,unknown,1,160x120,30,0,53.6,56.9,57.5,48.6,52.3,3042.1,59.89,1800.0,throttled=0x0,0.7,0.0,420
2026-07-07 14:20:53,unknown,1,160x120,30,0,68.4,67.3,72.5,70.6,62.6,3044.7,60.86,1800.0,throttled=0x0,0.0,0.0,421
2026-07-07 14:20:54,unknown,1,160x120,30,0,62.2,62.3,68.5,56.0,63.1,3031.9,59.4,1800.0,throttled=0x0,0.0,0.0,422
2026-07-07 14:20:55,unknown,1,160x120,30,0,31.3,43.0,26.7,26.2,28.4,3032.1,60.86,1800.0,throttled=0x0,0.0,0.0,423
2026-07-07 14:20:56,unknown,1,160x120,30,0,42.4,52.0,40.0,44.8,33.0,3038.6,59.4,1800.0,throttled=0x0,0.0,0.0,424
2026-07-07 14:20:58,unknown,1,160x120,30,0,43.7,52.0,36.9,47.6,39.0,3038.3,60.37,1800.0,throttled=0x0,0.2,0.0,425
2026-07-07 14:20:59,unknown,1,160x120,30,0,35.9,38.1,41.0,31.7,33.3,3035.2,59.4,1800.0,throttled=0x0,0.0,0.0,426
2026-07-07 14:21:00,unknown,1,160x120,30,0,47.2,57.6,43.7,40.4,48.0,3034.3,60.37,1800.0,throttled=0x0,0.0,0.0,427
2026-07-07 14:21:01,unknown,1,160x120,30,0,56.5,65.4,44.1,55.7,60.6,3032.1,59.89,1800.0,throttled=0x0,0.0,0.0,428
2026-07-07 14:21:02,unknown,1,160x120,30,0,44.5,42.5,40.5,43.0,50.0,3030.8,60.86,1800.0,throttled=0x0,2.2,0.0,429
2026-07-07 14:21:03,unknown,1,160x120,30,0,23.5,29.8,14.1,22.9,29.8,3030.3,58.91,1800.0,throttled=0x0,0.0,0.0,430
2026-07-07 14:21:04,unknown,1,160x120,30,0,25.5,36.4,19.0,21.4,22.3,3029.3,60.37,1800.0,throttled=0x0,0.0,0.0,431
2026-07-07 14:21:05,unknown,1,160x120,30,0,44.0,58.2,35.8,36.9,40.4,3024.2,60.37,1800.0,throttled=0x0,0.0,0.0,432
2026-07-07 14:21:06,unknown,1,160x120,30,0,13.8,19.3,12.5,10.8,10.9,3023.0,59.4,1800.0,throttled=0x0,0.0,0.0,433
2026-07-07 14:21:07,unknown,1,160x120,30,0,10.9,3.2,24.0,6.9,8.8,3024.1,58.43,1800.0,throttled=0x0,0.0,0.0,434
2026-07-07 14:21:08,unknown,1,160x120,30,0,4.4,4.1,3.9,3.8,6.8,3024.3,58.43,1800.0,throttled=0x0,0.2,0.0,435
2026-07-07 14:21:09,unknown,1,160x120,30,0,22.2,24.0,20.8,20.4,24.8,3020.8,58.91,1800.0,throttled=0x0,0.0,0.0,436
2026-07-07 14:21:10,unknown,1,160x120,30,0,58.0,58.4,51.8,55.9,66.1,3023.0,59.4,1800.0,throttled=0x0,0.0,0.0,437
2026-07-07 14:21:11,unknown,1,160x120,30,0,23.8,27.0,26.0,20.2,21.4,3024.5,58.43,1800.0,throttled=0x0,0.0,0.0,438
2026-07-07 14:21:12,unknown,1,160x120,30,0,10.6,14.1,12.6,8.8,6.9,3024.6,58.43,1800.0,throttled=0x0,0.0,0.0,439
2026-07-07 14:21:14,unknown,1,160x120,30,0,35.1,33.0,36.6,38.5,32.0,3025.2,58.91,1800.0,throttled=0x0,0.2,0.0,440
2026-07-07 14:21:15,unknown,1,160x120,30,0,24.4,34.7,16.5,22.9,24.8,3024.5,58.91,1800.0,throttled=0x0,0.0,0.0,441
2026-07-07 14:21:16,unknown,1,160x120,30,0,28.0,32.7,27.4,26.2,24.2,3027.9,58.91,1800.0,throttled=0x0,0.0,0.0,442
